application_id,customer_id,application_date,channel,customer_segment,age_group,employment_status,annual_income,monthly_expenses,existing_loans,requested_amount,loan_term_months,debt_to_income_ratio,credit_history_length,previous_defaults,documents_complete,verification_errors,manual_review,processing_time_hours,decision,decision_reason,application_status,annual_income_imputed
APP-010084,CUST-010084,2025-04-04,phone,retail_mass,36-45,employed,64632.44,2064.63,2,64107.9,60,0.145,1.0,1,True,0,False,34.4,approved,stable income relative to requested amount,completed,False
APP-002641,CUST-002641,2025-09-27,mobile_app,self_employed,65+,retired,19664.8,1334.39,0,18500.42,24,0.336,33.1,0,True,0,False,16.5,rejected,income insufficient relative to requested amount,completed,False
APP-004629,CUST-004629,2025-07-10,mobile_app,retail_mass,36-45,employed,42318.56,2220.41,0,31758.05,60,0.263,17.3,1,True,0,False,19.4,approved,stable income relative to requested amount,completed,False
APP-015613,CUST-015613,2026-03-02,branch,retail_affluent,65+,retired,31185.95,1240.74,0,26637.79,84,0.194,3.5,0,True,0,False,12.6,rejected,income insufficient relative to requested amount,completed,False
APP-017781,CUST-017781,2026-03-03,branch,self_employed,46-55,unemployed,10859.75,496.67,0,13456.01,48,0.227,2.6,0,True,0,False,17.5,approved,acceptable debt-to-income ratio,completed,False
APP-011913,CUST-011913,2025-10-24,broker,small_business,36-45,self_employed,66321.65,3090.65,2,142624.84,120,0.244,21.3,0,True,1,False,23.5,rejected,income insufficient relative to requested amount,completed,False
APP-007704,CUST-007704,2026-05-27,broker,small_business,46-55,unemployed,21535.72,1449.63,0,20192.08,60,0.278,4.4,0,False,0,False,48.2,approved,stable income relative to requested amount,completed,False
APP-006868,CUST-006868,2026-02-11,online,self_employed,46-55,self_employed,17350.33,978.36,2,20858.51,36,0.417,15.6,0,True,0,False,21.4,approved,stable income relative to requested amount,completed,False
APP-005549,CUST-005549,2026-02-15,branch,retail_mass,56-65,employed,39350.54,1525.46,0,36130.5,60,0.175,7.4,0,True,0,False,14.6,rejected,income insufficient relative to requested amount,completed,False
APP-009459,CUST-009459,2025-08-11,online,retail_mass,46-55,employed,19013.19,1098.79,3,17834.66,24,0.537,18.2,0,False,4,True,115.6,rejected,debt-to-income ratio above acceptable threshold,completed,False
APP-016757,CUST-016757,2025-08-10,broker,retail_affluent,46-55,self_employed,74359.07,5007.77,1,140519.88,48,0.341,21.1,0,True,0,False,10.9,approved,acceptable debt-to-income ratio,completed,False
APP-003248,CUST-003248,2025-03-16,broker,retail_mass,26-35,employed,39421.95,2538.19,1,26345.28,36,0.384,12.0,1,True,1,False,31.5,approved,acceptable debt-to-income ratio,completed,False
APP-009504,CUST-009504,2025-01-15,broker,self_employed,65+,employed,59815.4,2852.32,3,94292.25,60,0.295,4.8,0,True,0,False,19.2,approved,acceptable debt-to-income ratio,completed,False
APP-017540,CUST-017540,2026-06-03,broker,retail_mass,56-65,employed,57141.41,2824.76,0,45480.68,60,0.263,38.5,0,True,1,False,29.0,approved,acceptable debt-to-income ratio,completed,False
APP-004072,CUST-004072,2026-03-31,mobile_app,retail_mass,36-45,employed,38574.63,1873.96,0,38880.2,84,0.234,6.9,0,False,3,True,123.0,approved,clean credit history,completed,False
APP-011591,CUST-011591,2025-12-07,mobile_app,retail_mass,26-35,employed,36413.97,1614.69,1,24812.96,36,0.26,0.8,0,False,1,False,29.4,rejected,incomplete documentation,completed,False
APP-009992,CUST-009992,2026-05-15,branch,retail_mass,46-55,employed,63824.01,3070.46,1,35519.21,60,0.272,1.2,1,True,4,False,41.7,rejected,previous credit default on record,completed,False
APP-003425,CUST-003425,2026-06-19,online,self_employed,26-35,self_employed,14191.17,649.9,0,10842.52,24,0.29,6.9,0,False,4,False,61.6,approved,acceptable debt-to-income ratio,completed,False
APP-019850,CUST-019850,2025-03-24,online,self_employed,18-25,self_employed,22855.29,741.45,1,11423.46,36,0.224,0.7,0,False,1,False,58.2,approved,stable income relative to requested amount,completed,False
APP-016869,CUST-016869,2026-02-20,branch,small_business,26-35,self_employed,33999.56,1270.32,1,88117.92,120,0.238,9.1,0,True,0,True,70.0,approved,acceptable debt-to-income ratio,completed,False
APP-018813,CUST-018813,2025-09-24,online,retail_mass,65+,unknown,24044.29,1529.8,1,12223.61,48,0.349,37.0,0,True,0,False,16.0,approved,acceptable debt-to-income ratio,completed,False
APP-018031,CUST-018031,2026-04-05,online,retail_mass,18-25,employed,28977.15,1887.86,0,21614.02,84,0.334,2.4,0,True,0,False,13.7,rejected,income insufficient relative to requested amount,completed,False
APP-010083,CUST-010083,2025-03-22,online,retail_mass,56-65,employed,36658.93,1632.59,0,29697.97,36,0.247,4.4,0,True,0,False,20.1,approved,stable income relative to requested amount,completed,False
APP-006977,CUST-006977,2025-04-23,branch,retail_mass,36-45,employed,38901.22,1579.91,1,42285.23,36,0.302,0.1,0,True,0,False,18.4,approved,stable income relative to requested amount,completed,False
APP-017360,CUST-017360,2025-04-11,branch,retail_mass,46-55,employed,31386.37,1045.79,0,29052.74,24,0.154,18.1,0,True,2,False,27.6,approved,clean credit history,completed,False
APP-007517,CUST-007517,2026-05-21,online,retail_mass,65+,self_employed,50359.31,2141.47,2,17764.76,84,0.313,48.4,0,True,0,False,16.2,approved,clean credit history,completed,False
APP-004333,CUST-004333,2026-05-02,online,retail_mass,26-35,employed,45836.45,2792.18,0,18548.9,12,0.294,4.6,0,False,3,False,59.9,rejected,incomplete documentation,completed,False
APP-015047,CUST-015047,2025-03-31,mobile_app,retail_mass,46-55,employed,34823.5,1190.28,0,13362.68,12,0.179,3.6,0,True,1,False,23.5,approved,stable income relative to requested amount,completed,False
APP-009352,CUST-009352,2025-01-19,branch,retail_mass,36-45,employed,41064.19,2851.43,1,24959.07,48,0.387,11.2,0,True,0,False,20.3,approved,stable income relative to requested amount,completed,False
APP-004930,CUST-004930,2025-01-07,online,retail_mass,36-45,employed,58566.68,2113.06,0,41130.08,60,0.19,18.4,0,True,1,False,17.1,approved,clean credit history,completed,False
APP-006385,CUST-006385,2025-10-28,mobile_app,retail_affluent,46-55,employed,129218.47,5350.06,1,100352.32,120,0.168,27.6,0,True,0,False,17.7,approved,acceptable debt-to-income ratio,completed,False
APP-005230,CUST-005230,2025-03-13,branch,retail_mass,18-25,self_employed,38685.51,2362.6,1,21164.35,60,0.339,0.8,0,True,1,False,17.4,approved,stable income relative to requested amount,completed,False
APP-003912,CUST-003912,2025-04-13,broker,retail_affluent,36-45,unemployed,35609.15,1991.37,1,48234.51,36,0.289,7.2,1,False,1,True,127.1,approved,stable income relative to requested amount,completed,False
APP-014919,CUST-014919,2025-12-22,online,small_business,18-25,unknown,208713.22,11270.48,4,346572.32,84,0.274,0.2,0,True,2,True,105.4,approved,acceptable debt-to-income ratio,completed,False
APP-003633,CUST-003633,2026-02-18,online,retail_mass,46-55,employed,62869.89,3121.82,2,58439.83,84,0.312,16.0,0,False,5,False,62.7,approved,acceptable debt-to-income ratio,completed,False
APP-008675,CUST-008675,2025-01-12,online,retail_mass,36-45,employed,26329.76,846.65,0,29423.1,36,0.11,7.4,0,True,0,True,66.4,approved,acceptable debt-to-income ratio,completed,False
APP-001346,CUST-001346,2026-04-12,branch,retail_affluent,65+,retired,35881.73,2311.4,1,29060.65,48,0.361,9.5,0,True,1,False,14.4,approved,clean credit history,completed,False
APP-008651,CUST-008651,2025-10-27,branch,self_employed,26-35,employed,31106.96,1520.68,0,14558.52,36,0.187,8.4,0,True,0,False,15.9,approved,acceptable debt-to-income ratio,completed,False
APP-009634,CUST-009634,2026-01-28,branch,retail_affluent,65+,retired,29138.44,1022.53,1,56832.45,60,0.22,28.0,0,True,0,False,14.7,approved,stable income relative to requested amount,completed,False
APP-019343,CUST-019343,2026-06-11,online,small_business,36-45,self_employed,40465.87,2833.93,1,54286.1,48,0.362,16.8,0,True,0,False,17.5,approved,stable income relative to requested amount,completed,False
APP-008487,CUST-008487,2025-10-04,online,retail_mass,46-55,employed,57003.01,1936.62,0,59279.03,24,0.129,15.7,0,True,0,False,19.9,approved,acceptable debt-to-income ratio,completed,False
APP-019007,CUST-019007,2025-04-22,phone,retail_affluent,36-45,employed,104968.9,6854.16,3,181925.72,84,0.376,14.8,0,True,0,False,23.4,approved,clean credit history,completed,False
APP-007603,CUST-007603,2025-04-22,online,retail_mass,56-65,self_employed,38506.13,1267.91,0,23647.37,48,0.193,27.4,2,True,1,False,27.3,approved,clean credit history,completed,False
APP-017741,CUST-017741,2025-10-26,mobile_app,retail_mass,36-45,employed,28206.72,1486.71,0,10471.92,60,0.252,8.4,0,True,1,False,26.1,approved,clean credit history,completed,False
APP-019793,CUST-019793,2025-12-23,branch,retail_mass,26-35,employed,54931.92,2284.25,0,17583.63,48,0.15,9.1,0,True,1,False,19.2,approved,acceptable debt-to-income ratio,completed,False
APP-001337,CUST-001337,2025-06-10,mobile_app,retail_mass,18-25,unemployed,9746.41,564.77,0,3603.34,36,0.28,1.2,0,True,0,False,25.0,approved,clean credit history,completed,False
APP-017767,CUST-017767,2025-01-12,mobile_app,retail_mass,36-45,employed,90599.13,2660.76,1,41996.31,36,0.159,11.1,0,True,1,False,20.4,approved,clean credit history,completed,False
APP-008233,CUST-008233,2025-11-17,branch,self_employed,56-65,self_employed,50277.63,3448.84,0,80307.78,84,0.372,31.2,2,True,0,True,52.7,approved,acceptable debt-to-income ratio,completed,False
APP-007683,CUST-007683,2025-12-16,broker,retail_affluent,56-65,employed,126551.71,8593.89,2,182519.24,60,0.364,19.3,1,True,0,False,22.8,approved,clean credit history,completed,False
APP-004445,CUST-004445,2025-08-14,online,retail_affluent,26-35,employed,54638.33,2796.47,0,29306.7,24,0.211,9.4,0,True,0,False,16.5,approved,acceptable debt-to-income ratio,completed,False
APP-011724,CUST-011724,2025-06-05,online,retail_mass,18-25,self_employed,25445.06,787.88,1,11262.56,60,0.223,1.0,0,True,0,False,13.5,approved,clean credit history,completed,False
APP-017300,CUST-017300,2025-06-12,mobile_app,retail_mass,36-45,employed,48394.16,2118.46,1,17307.86,36,0.274,10.9,0,False,2,True,91.6,approved,acceptable debt-to-income ratio,completed,False
APP-010399,CUST-010399,2025-10-22,mobile_app,retail_affluent,26-35,employed,132809.4,8405.51,1,128804.09,84,0.336,8.5,0,True,0,False,16.4,approved,stable income relative to requested amount,completed,False
APP-018794,CUST-018794,2026-04-22,mobile_app,self_employed,36-45,self_employed,30407.51,1807.38,2,41522.89,36,0.426,12.6,0,True,1,False,26.3,rejected,debt-to-income ratio above acceptable threshold,completed,False
APP-011062,CUST-011062,2025-09-16,mobile_app,retail_affluent,36-45,employed,107195.39,5224.37,0,131924.48,60,0.243,1.6,0,True,0,False,16.0,approved,stable income relative to requested amount,completed,False
APP-017990,CUST-017990,2026-03-25,mobile_app,retail_affluent,56-65,employed,58322.46,3092.17,1,52012.14,48,0.228,8.2,0,True,2,True,95.5,approved,acceptable debt-to-income ratio,completed,False
APP-001729,CUST-001729,2025-02-25,online,retail_mass,65+,retired,30064.47,1687.97,1,12910.78,24,0.307,23.2,0,True,0,False,17.6,approved,stable income relative to requested amount,completed,False
APP-018547,CUST-018547,2025-12-04,mobile_app,retail_mass,46-55,employed,24556.2,1527.13,0,18034.86,60,0.321,13.6,0,True,0,False,23.3,approved,clean credit history,completed,False
APP-003958,CUST-003958,2025-02-21,branch,retail_affluent,46-55,employed,97950.72,5122.56,0,169173.78,120,0.329,5.9,0,True,0,False,17.0,approved,acceptable debt-to-income ratio,completed,False
APP-006285,CUST-006285,2026-06-27,branch,retail_mass,36-45,employed,69598.32,4267.53,0,80983.93,60,0.228,13.9,0,True,0,False,24.9,approved,stable income relative to requested amount,completed,False
APP-011869,CUST-011869,2025-05-25,mobile_app,retail_mass,26-35,self_employed,54262.32,1913.65,1,21417.05,48,0.136,2.4,0,True,0,False,19.7,approved,stable income relative to requested amount,completed,False
APP-013954,CUST-013954,2026-04-20,mobile_app,retail_affluent,56-65,employed,147441.47,8358.36,1,107737.81,120,0.351,25.6,0,False,3,False,55.6,approved,acceptable debt-to-income ratio,completed,False
APP-015082,CUST-015082,2025-12-20,mobile_app,retail_mass,36-45,employed,47637.4,1070.55,1,11918.73,24,0.32,17.4,0,False,2,False,38.6,approved,stable income relative to requested amount,completed,True
APP-000960,CUST-000960,2025-03-23,online,retail_mass,65+,retired,21985.47,822.64,0,22029.68,24,0.141,46.0,0,False,2,True,103.8,,customer withdrew before a decision was reached,withdrawn,False
APP-014157,CUST-014157,2025-03-03,online,small_business,26-35,employed,33753.97,1514.88,1,28851.94,84,0.3,10.0,0,True,0,False,18.3,approved,stable income relative to requested amount,completed,False
APP-019664,CUST-019664,2026-01-12,branch,retail_mass,46-55,retired,16951.4,1102.21,0,5421.39,36,0.315,0.7,0,True,1,False,23.1,approved,clean credit history,completed,False
APP-001087,CUST-001087,2026-06-24,mobile_app,retail_affluent,26-35,employed,71553.19,4641.18,1,47579.86,48,0.295,1.0,0,True,1,False,18.2,approved,stable income relative to requested amount,completed,False
APP-008932,CUST-008932,2025-11-19,mobile_app,retail_affluent,56-65,employed,140641.98,6884.36,2,158968.1,120,0.236,9.0,0,True,0,False,23.3,approved,clean credit history,completed,False
APP-003755,CUST-003755,2025-06-23,broker,self_employed,36-45,self_employed,99059.18,5438.54,0,170574.83,84,0.295,3.9,0,True,1,False,34.0,approved,clean credit history,completed,False
APP-006145,CUST-006145,2026-03-21,online,retail_mass,26-35,employed,79809.95,2818.06,0,36792.96,24,0.206,2.1,0,False,2,True,145.9,,customer withdrew before a decision was reached,withdrawn,False
APP-006433,CUST-006433,2025-07-12,broker,retail_affluent,26-35,employed,65967.8,4201.15,1,49681.45,48,0.367,8.8,0,True,1,False,22.6,approved,clean credit history,completed,False
APP-004783,CUST-004783,2026-02-16,broker,self_employed,56-65,self_employed,27057.38,795.31,0,35302.48,60,0.147,15.8,0,True,1,False,25.2,rejected,income insufficient relative to requested amount,completed,False
APP-010597,CUST-010597,2025-05-22,mobile_app,small_business,26-35,self_employed,58838.58,2999.22,2,73302.81,48,0.298,5.4,1,False,2,True,135.9,approved,acceptable debt-to-income ratio,completed,False
APP-006455,CUST-006455,2025-04-15,branch,retail_affluent,65+,retired,51957.92,3449.29,1,66636.28,84,0.372,11.3,0,True,1,False,21.1,approved,acceptable debt-to-income ratio,completed,False
APP-002195,CUST-002195,2026-03-21,online,retail_mass,36-45,employed,28985.91,1907.78,1,32038.53,36,0.384,16.1,1,True,0,False,14.9,approved,acceptable debt-to-income ratio,completed,False
APP-011423,CUST-011423,2025-10-27,branch,self_employed,36-45,employed,63803.1,2511.7,1,35894.72,48,0.176,4.2,0,True,0,False,20.2,approved,acceptable debt-to-income ratio,completed,False
APP-012296,CUST-012296,2026-02-04,broker,retail_mass,26-35,retired,22336.75,1515.41,0,16247.32,48,0.349,10.7,0,True,0,False,21.5,approved,stable income relative to requested amount,completed,False
APP-005194,CUST-005194,2025-07-20,mobile_app,retail_mass,46-55,employed,82697.67,2826.84,1,92349.03,84,0.226,5.9,0,False,4,True,120.9,,customer withdrew before a decision was reached,withdrawn,False
APP-013119,CUST-013119,2025-05-04,online,retail_mass,36-45,employed,72509.44,4515.45,0,41779.73,48,0.348,20.4,0,True,0,False,26.3,approved,acceptable debt-to-income ratio,completed,False
APP-012171,CUST-012171,2026-03-12,branch,retail_mass,36-45,employed,37188.8,2069.77,0,43533.92,48,0.328,4.2,0,True,0,False,16.8,approved,clean credit history,completed,False
APP-015218,CUST-015218,2026-03-03,online,retail_affluent,46-55,unemployed,43004.76,2703.52,0,24541.9,60,0.294,28.5,1,True,1,False,22.7,approved,stable income relative to requested amount,completed,False
APP-002730,CUST-002730,2026-06-08,broker,self_employed,36-45,self_employed,11510.11,813.83,0,8423.83,24,0.366,16.5,2,True,0,False,21.9,approved,stable income relative to requested amount,completed,False
APP-000695,CUST-000695,2025-05-17,online,retail_mass,65+,retired,33976.13,1884.61,1,16605.46,36,0.306,31.7,1,True,1,False,27.7,approved,clean credit history,completed,False
APP-010462,CUST-010462,2025-01-09,branch,retail_affluent,26-35,employed,63112.5,3457.33,0,67201.57,48,0.23,9.2,0,True,0,True,46.2,approved,clean credit history,completed,False
APP-017293,CUST-017293,2026-01-08,mobile_app,retail_mass,26-35,unemployed,12071.7,413.15,0,14269.09,60,0.21,11.3,0,True,0,False,14.6,approved,acceptable debt-to-income ratio,completed,False
APP-003502,CUST-003502,2025-06-17,mobile_app,retail_mass,26-35,self_employed,20303.51,907.54,0,6516.89,36,0.175,5.9,0,True,0,False,25.9,rejected,income insufficient relative to requested amount,completed,False
APP-014425,CUST-014425,2025-12-25,branch,retail_affluent,56-65,employed,56685.27,3349.1,2,82376.4,48,0.359,18.4,0,True,0,False,13.4,approved,clean credit history,completed,False
APP-002047,CUST-002047,2025-10-16,mobile_app,retail_mass,36-45,employed,29394.82,1455.85,0,17415.48,24,0.257,17.3,0,False,1,True,85.8,approved,stable income relative to requested amount,completed,False
APP-008344,CUST-008344,2025-06-12,branch,small_business,36-45,self_employed,74166.73,4660.76,0,98671.57,120,0.372,6.5,0,True,0,True,65.2,approved,acceptable debt-to-income ratio,completed,False
